start_time,median_flux
1326.66449396, 163.32177734
1326.66588283, 163.36882019
1326.66727169, 162.93418884
1326.66866056, 163.47778320
1326.67004943, 162.99700928
1326.67143830, 163.10781860
1326.67282716, 162.80702209
1326.67421603, 162.81620789
1326.67560490, 162.89756775
1326.67699376, 163.00636292
1326.67838263, 162.60453796
1326.67977150, 162.62173462
1326.68116037, 162.76045227
1326.68254923, 162.79997253
1326.68393810, 162.41210938
1326.68532697, 162.51170349
1326.68671583, 162.45626831
1326.68810470, 162.33296204
1326.68949357, 162.43652344
1326.69088244, 162.11351013
1326.69227130, 162.42143250
1326.69366017, 162.03952026
1326.69504904, 162.11291504
1326.69643791, 161.94233704
1326.69782677, 162.10194397
1326.69921564, 162.10400391
1326.70060451, 161.76240540
1326.70199337, 162.07846069
1326.70338224, 161.52456665
1326.70477111, 161.79747009
1326.70615998, 161.76730347
1326.70754884, 161.57974243
1326.70893771, 161.82743835
1326.71032658, 161.50872803
1326.71171544, 161.52474976
1326.71310431, 161.36958313
1326.71449318, 161.29670715
1326.71588205, 161.17883301
1326.71727091, 161.27369690
1326.71865978, 161.21243286
1326.72004865, 161.13955688
1326.72143751, 161.10459900
1326.72282638, 161.04048157
1326.72421525, 161.09835815
1326.72560412, 161.10504150
1326.72699298, 160.68025208
1326.72838185, 160.60691833
1326.72977072, 160.63177490
1326.73115958, 160.74717712
1326.73254845, 160.70536804
1326.73393732, 160.73747253
1326.73532619, 160.54734802
1326.73671505, 160.47209167
1326.73810392, 160.73330688
1326.73949279, 160.76626587
1326.74088166, 160.68533325
1326.74227052, 160.82057190
1326.74365939, 160.40950012
1326.74504826, 160.53106689
1326.74643712, 160.31343079
1326.74782599, 160.33918762
1326.74921486, 160.42733765
1326.75060373, 160.37817383
1326.75199259, 160.07487488
1326.75338146, 160.21533203
1326.75477033, 160.46847534
1326.75615920, 160.08717346
1326.75754806, 160.33840942
1326.75893693, 160.12133789
1326.76032580, 160.23059082
1326.76171466, 160.06222534
1326.76310353, 160.24571228
1326.76449240, 159.84370422
1326.76588127, 160.09709167
1326.76727013, 160.18464661
1326.76865900, 159.77691650
1326.77004787, 159.97705078
1326.77143673, 160.17901611
1326.77282560, 159.85406494
1326.77421447, 159.69180298
1326.77560334, 159.90628052
1326.77699220, 159.96818542
1326.77838107, 160.06826782
1326.77976994, 159.81530762
1326.78115881, 159.62901306
1326.78254767, 159.90669250
1326.78393654, 160.00755310
1326.78532541, 159.52694702
1326.78671427, 160.08769226
1326.78810314, 159.73370361
1326.78949201, 159.98266602
1326.79088088, 159.95550537
1326.79226974, 159.82545471
1326.79365861, 159.92713928
1326.79504748, 160.08638000
1326.79643635, 160.14472961
1326.79782521, 160.16690063
1326.79921408, 160.14491272
1326.80060295, 160.21449280
1326.80199182, 160.08523560
1326.80338068, 160.12376404
1326.80476955, 160.28250122
1326.80615842, 160.31877136
1326.80754728, 160.43244934
1326.80893615, 160.28556824
1326.81032502, 160.28730774
1326.81171389, 160.35780334
1326.81310275, 160.44363403
1326.81449162, 160.53639221
1326.81588049, 160.05354309
1326.81726936, 160.41853333
1326.81865822, 160.49609375
1326.82004709, 160.43312073
1326.82143596, 160.65164185
1326.82282482, 160.30895996
1326.82421369, 160.45436096
1326.82560256, 160.64990234
1326.82699143, 160.51487732
1326.82838029, 160.44013977
1326.82976916, 160.63920593
1326.83115803, 160.56582642
1326.83254690, 160.74333191
1326.83393576, 160.56529236
1326.83532463, 160.58775330
1326.83671350, 160.43272400
1326.83810237, 160.70472717
1326.83949123, 160.51345825
1326.84088010, 160.75935364
1326.84226897, 160.66261292
1326.84365783, 160.54779053
1326.84504670, 160.59794617
1326.84643557, 160.31320190
1326.84782444, 160.46075439
1326.84921330, 160.71354675
1326.85060217, 160.57942200
1326.85199104, 160.48597717
1326.85337991, 160.64466858
1326.85476877, 160.55618286
1326.85615764, 160.53045654
1326.85754651, 160.38926697
1326.85893538, 160.23822021
1326.86032424, 160.37762451
1326.86171311, 160.43653870
1326.86310198, 160.20782471
1326.86449084, 160.13401794
1326.86587971, 160.06802368
1326.86726858, 159.95832825
1326.86865745, 159.98832703
1326.87004631, 159.56370544
1326.87143518, 159.89997864
1326.87282405, 159.47277832
1326.87421292, 159.60385132
1326.87560178, 159.50041199
1326.87699065, 159.34626770
1326.87837952, 159.38253784
1326.87976839, 159.00651550
1326.88115725, 159.33380127
1326.88254612, 158.73600769
1326.88393499, 158.50285339
1326.88532386, 158.32501221
1326.88671272, 158.37095642
1326.88810159, 158.27368164
1326.88949046, 158.35609436
1326.89087932, 157.96566772
1326.89226819, 157.91285706
1326.89365706, 157.78483582
1326.89504593, 157.43270874
1326.89643479, 157.58988953
1326.89782366, 157.56460571
1326.89921253, 157.50491333
1326.90060140, 157.26272583
1326.90199026, 156.88916016
1326.90337913, 156.66227722
1326.90476800, 156.84176636
1326.90615687, 156.69302368
1326.90754573, 156.37171936
1326.90893460, 156.28392029
1326.91032347, 156.18701172
1326.91171234, 156.02478027
1326.91310120, 155.87492371
1326.91449007, 155.91316223
1326.91587894, 155.79577637
1326.91726781, 155.45356750
1326.91865667, 155.28979492
1326.92004554, 155.35295105
1326.92143441, 155.17323303
1326.92282327, 154.69821167
1326.92421214, 154.89035034
1326.92560101, 154.60408020
1326.92698988, 154.60015869
1326.92837874, 154.38275146
1326.92976761, 154.14987183
1326.93115648, 154.68283081
1326.93254535, 154.15119934
1326.93393421, 153.95317078
1326.93532308, 154.20111084
1326.93671195, 154.19351196
1326.93810082, 153.83824158
1326.93948968, 153.80609131
1326.94087855, 153.74603271
1326.94226742, 153.50422668
1326.94365629, 153.41712952
1326.94504515, 153.32003784
1326.94643402, 153.00933838
1326.94782289, 152.98155212
1326.94921176, 152.91343689
1326.95060062, 152.90988159
1326.95198949, 152.65910339
1326.95337836, 152.78402710
1326.95476723, 152.81488037
1326.95615609, 152.48556519
1326.95754496, 152.31289673
1326.95893383, 152.26252747
1326.96032270, 152.17977905
1326.96171156, 152.24278259
1326.96310043, 151.88664246
1326.96448930, 151.67027283
1326.96587817, 151.49440002
1326.96726703, 151.44218445
1326.96865590, 151.81066895
1326.97004477, 151.36074829
1326.97143363, 151.25500488
1326.97282250, 151.32412720
1326.97421137, 151.14697266
1326.97560024, 151.07234192
1326.97698910, 150.75091553
1326.97837797, 150.74594116
1326.97976684, 150.68673706
1326.98115571, 150.33381653
1326.98254457, 150.58505249
1326.98393344, 150.41824341
1326.98532231, 150.22776794
1326.98671118, 150.39921570
1326.98810004, 150.23959351
1326.98948891, 150.02058411
1326.99087778, 150.42599487
1326.99226665, 149.99111938
1326.99365551, 150.17979431
1326.99504438, 149.78825378
1326.99643325, 149.81198120
1326.99782212, 149.62178040
1326.99921098, 149.93580627
1327.00059985, 149.92500305
1327.00198872, 150.04647827
1327.00337759, 149.96684265
1327.00476645, 149.78878784
1327.00615532, 149.68885803
1327.00754419, 150.15562439
1327.00893306, 149.85491943
1327.01032192, 149.74488831
1327.01171079, 149.64274597
1327.01309966, 149.78550720
1327.01448853, 149.76359558
1327.01587739, 149.51757812
1327.01726626, 149.47892761
1327.01865513, 149.53150940
1327.02004400, 149.56584167
1327.02143286, 149.71409607
1327.02282173, 149.77003479
1327.02421060, 149.49554443
1327.02559947, 149.74740601
1327.02698833, 149.65653992
1327.02837720, 149.70626831
1327.02976607, 149.74613953
1327.03115494, 149.83651733
1327.03254380, 149.89179993
1327.03393267, 149.88813782
1327.03532154, 149.66323853
1327.03671041, 149.79090881
1327.03809927, 149.80567932
1327.03948814, 149.82263184
1327.04087701, 150.03488159
1327.04226588, 149.80619812
1327.04365474, 149.64801025
1327.04504361, 149.78656006
1327.04643248, 150.10961914
1327.04782135, 150.05770874
1327.04921021, 149.64482117
1327.05059908, 149.84968567
1327.05198795, 150.01817322
1327.05337682, 150.11334229
1327.05476568, 150.01605225
1327.05615455, 149.86857605
1327.05754342, 150.03651428
1327.05893229, 150.14117432
1327.06032115, 149.93461609
1327.06171002, 150.36024475
1327.06309889, 150.21505737
1327.06448776, 149.96287537
1327.06587662, 150.36026001
1327.06726549, 150.30534363
1327.06865436, 150.17004395
1327.07004323, 150.22729492
1327.07143209, 150.24850464
1327.07282096, 150.38922119
1327.07420983, 150.35433960
1327.07559870, 150.52789307
1327.07698756, 150.48240662
1327.07837643, 150.19674683
1327.07976530, 150.37947083
1327.08115417, 150.61706543
1327.08254303, 150.46841431
1327.08393190, 150.39884949
1327.08532077, 150.61090088
1327.08670964, 150.55102539
1327.08809850, 150.38392639
1327.08948737, 150.25984192
1327.09087624, 150.49754333
1327.09226511, 150.57945251
1327.09365397, 150.67919922
1327.09504284, 150.39813232
1327.09643171, 150.81747437
1327.09782058, 150.47087097
1327.09920945, 150.65180969
1327.10059831, 150.83474731
1327.10198718, 150.77397156
1327.10337605, 150.30819702
1327.10476492, 150.69168091
1327.10615378, 150.93624878
1327.10754265, 150.52510071
1327.10893152, 150.71833801
1327.11032039, 150.99353027
1327.11170925, 150.62135315
1327.11309812, 150.74583435
1327.11448699, 150.82331848
1327.11587586, 150.81106567
1327.11726472, 150.79010010
1327.11865359, 150.98564148
1327.12004246, 150.93870544
1327.12143133, 151.01617432
1327.12282019, 150.96318054
1327.12420906, 150.60990906
1327.12559793, 150.93440247
1327.12698680, 150.89421082
1327.12837566, 151.02439880
1327.12976453, 151.15919495
1327.13115340, 150.88871765
1327.13254227, 150.98434448
1327.13393113, 151.28961182
1327.13532000, 150.98107910
1327.13670887, 151.12426758
1327.13809774, 151.21669006
1327.13948660, 150.93885803
1327.14087547, 151.40522766
1327.14226434, 150.92384338
1327.14365321, 151.24786377
1327.14504207, 151.40014648
1327.14643094, 151.18350220
1327.14781981, 151.37516785
1327.14920868, 151.30041504
1327.15059755, 150.84141541
1327.15198641, 151.12400818
1327.15337528, 151.15499878
1327.15476415, 152.09292603
1327.15615302, 151.04312134
1327.15754188, 151.08534241
1327.15893075, 151.01722717
1327.16031962, 150.86366272
1327.16170849, 150.97113037
1327.16309735, 151.61288452
1327.16448622, 150.83615112
1327.16587509, 150.96372986
1327.16726396, 151.05513000
1327.16865282, 151.10862732
1327.17004169, 151.08499146
1327.17143056, 151.26661682
1327.17281943, 150.93183899
1327.17420829, 150.93507385
1327.17559716, 150.90551758
1327.17698603, 150.94300842
1327.17837490, 150.85557556
1327.17976376, 150.80677795
1327.18115263, 150.62910461
1327.18254150, 150.50299072
1327.18393037, 150.68301392
1327.18531924, 150.25958252
1327.18670810, 150.32476807
1327.18809697, 150.18730164
1327.18948584, 150.13208008
1327.19087471, 150.08013916
1327.19226357, 150.07690430
1327.19365244, 149.93186951
1327.19504131, 150.02163696
1327.19643018, 150.06829834
1327.19781904, 149.85435486
1327.19920791, 149.86730957
1327.20059678, 149.63783264
1327.20198565, 149.74955750
1327.20337451, 149.65203857
1327.20476338, 149.50178528
1327.20615225, 149.52656555
1327.20754112, 149.42059326
1327.20892998, 149.77706909
1327.21031885, 149.46812439
1327.21170772, 149.59687805
1327.21309659, 149.17895508
1327.21448546, 149.49421692
1327.21587432, 149.52375793
1327.21726319, 149.29252625
1327.21865206, 149.26005554
1327.22004093, 149.39634705
1327.22142979, 149.44125366
1327.22281866, 149.31089783
1327.22420753, 149.30543518
1327.22559640, 149.27062988
1327.22698526, 149.10676575
1327.22837413, 148.90242004
1327.22976300, 148.83172607
1327.23115187, 149.24588013
1327.23254073, 148.92941284
1327.23392960, 148.58554077
1327.23531847, 148.61866760
1327.23670734, 148.63351440
1327.23809621, 148.74752808
1327.23948507, 148.83857727
1327.24087394, 148.58746338
1327.24226281, 148.27009583
1327.24365168, 148.20086670
1327.24504054, 148.36474609
1327.24642941, 147.99317932
1327.24781828, 147.95637512
1327.24920715, 147.96588135
1327.25059601, 147.74584961
1327.25198488, 147.76087952
1327.25337375, 147.53964233
1327.25476262, 147.83811951
1327.25615148, 147.05610657
1327.25754035, 147.00599670
1327.25892922, 147.11378479
1327.26031809, 146.75245667
1327.26170696, 146.67585754
1327.26309582, 146.69119263
1327.26448469, 146.84170532
1327.26587356, 146.35354614
1327.26726243, 146.39660645
1327.26865129, 146.35426331
1327.27004016, 146.04528809
1327.27142903, 146.24110413
1327.27281790, 145.98214722
1327.27420676, 146.03428650
1327.27559563, 145.48658752
1327.27698450, 145.96630859
1327.27837337, 145.35914612
1327.27976224, 145.57220459
1327.28115110, 145.31538391
1327.28253997, 145.27227783
1327.28392884, 145.13810730
1327.28531771, 145.09960938
1327.28670657, 145.14944458
1327.28809544, 144.96156311
1327.28948431, 144.93165588
1327.29087318, 144.88673401
1327.29226204, 144.97949219
1327.29365091, 144.78529358
1327.29503978, 144.62953186
1327.29642865, 144.65269470
1327.29781752, 144.65750122
1327.29920638, 144.34706116
1327.30059525, 144.28782654
1327.30198412, 144.38308716
1327.30337299, 144.32467651
1327.30476185, 144.25849915
1327.30615072, 144.26422119
1327.30753959, 144.34097290
1327.30892846, 144.47821045
1327.31031732, 144.36802673
1327.31170619, 144.17456055
1327.31309506, 144.28482056
1327.31448393, 143.95114136
1327.31587280, 144.00544739
1327.31726166, 144.10403442
1327.31865053, 143.96005249
1327.32003940, 143.68008423
1327.32142827, 144.03392029
1327.32281713, 143.72122192
1327.32420600, 143.97502136
1327.32559487, 143.89466858
1327.32698374, 143.79022217
1327.32837260, 143.92144775
1327.32976147, 143.66255188
1327.33115034, 143.90531921
1327.33253921, 143.71916199
1327.33392808, 143.60101318
1327.33531694, 143.64961243
1327.33670581, 143.71911621
1327.33809468, 143.85011292
1327.33948355, 143.57958984
1327.34087241, 143.84651184
1327.34226128, 143.46954346
1327.34365015, 143.78192139
1327.34503902, 143.55718994
1327.34642788, 143.51181030
1327.34781675, 143.44804382
1327.34920562, 143.51669312
1327.35059449, 143.60134888
1327.35198336, 143.51591492
1327.35337222, 143.83703613
1327.35476109, 143.60012817
1327.35614996, 143.52737427
1327.35753883, 143.67796326
1327.35892769, 143.44181824
1327.36031656, 143.48698425
1327.36170543, 143.70967102
1327.36309430, 143.46168518
1327.36448316, 143.63441467
1327.36587203, 143.61680603
1327.36726090, 143.75694275
1327.36864977, 143.49851990
1327.37003864, 143.50556946
1327.37142750, 143.64830017
1327.37281637, 143.58537292
1327.37420524, 143.61517334
1327.37559411, 143.68536377
1327.37698297, 143.55409241
1327.37837184, 143.80375671
1327.37976071, 143.71211243
1327.38114958, 143.72114563
1327.38253845, 143.64939880
1327.38392731, 143.72097778
1327.38531618, 143.70904541
1327.38670505, 143.73382568
1327.38809392, 143.57597351
1327.38948278, 143.45417786
1327.39087165, 143.48652649
1327.39226052, 143.77880859
1327.39364939, 143.81739807
1327.39503825, 143.67337036
1327.39642712, 143.79563904
1327.39781599, 143.66375732
1327.39920486, 143.59150696
1327.40059373, 143.73699951
1327.40198259, 143.59173584
1327.40337146, 143.81510925
1327.40476033, 144.02880859
1327.40614920, 143.62699890
1327.40753806, 143.83381653
1327.40892693, 143.88775635
1327.41031580, 143.91239929
1327.41170467, 143.78207397
1327.41309354, 144.11407471
1327.41448240, 144.08058167
1327.41587127, 144.18135071
1327.41726014, 144.37129211
1327.41864901, 144.32078552
1327.42003787, 144.40365601
1327.42142674, 144.25755310
1327.42281561, 144.28120422
1327.42420448, 144.22709656
1327.42559335, 144.65007019
1327.42698221, 144.38285828
1327.42837108, 144.48788452
1327.42975995, 144.47917175
1327.43114882, 144.69590759
1327.43253768, 144.94725037
1327.43392655, 144.89143372
1327.43531542, 144.72828674
1327.43670429, 144.73960876
1327.43809316, 144.81278992
1327.43948202, 144.86299133
1327.44087089, 144.97958374
1327.44225976, 145.15429688
1327.44364863, 145.10858154
1327.44503749, 145.09030151
1327.44642636, 145.44987488
1327.44781523, 145.42193604
1327.44920410, 145.51765442
1327.45059297, 145.65492249
1327.45198183, 145.58605957
1327.45337070, 145.59095764
1327.45475957, 145.69471741
1327.45614844, 145.74627686
1327.45753730, 146.00790405
1327.45892617, 145.74429321
1327.46031504, 145.95843506
1327.46170391, 145.85174561
1327.46309278, 146.30879211
1327.46448164, 146.11933899
1327.46587051, 146.23844910
1327.46725938, 146.32856750
1327.46864825, 146.21028137
1327.47003711, 146.16392517
1327.47142598, 146.53515625
1327.47281485, 146.44223022
1327.47420372, 145.99800110
1327.47559259, 146.23272705
1327.47698145, 146.66702271
1327.47837032, 146.55093384
1327.47975919, 146.28376770
1327.48114806, 146.80441284
1327.48253692, 146.88816833
1327.48392579, 146.58006287
1327.48531466, 146.65879822
1327.48670353, 146.47674561
1327.48809240, 146.91499329
1327.48948126, 146.67579651
1327.49087013, 146.75762939
1327.49225900, 147.24755859
1327.49364787, 147.17050171
1327.49503673, 147.25042725
1327.49642560, 147.18074036
1327.49781447, 147.24687195
1327.49920334, 147.04470825
1327.50059221, 147.55287170
1327.50198107, 147.55825806
1327.50336994, 147.26319885
1327.50475881, 147.68812561
1327.50614768, 147.44439697
1327.50753654, 147.81892395
1327.50892541, 147.45481873
1327.51031428, 147.48719788
1327.51170315, 147.82888794
1327.51309202, 148.07919312
1327.51448088, 148.07546997
1327.51586975, 148.24169922
1327.51725862, 148.31251526
1327.51864749, 148.02606201
1327.52003635, 148.15283203
1327.52142522, 147.79682922
1327.52281409, 148.41836548
1327.52420296, 148.42372131
