start_time,median_flux
1334.72976772, 98.54030609
1335.31309934, 93.75794220
1334.60476808, 99.05735779
1334.87560062, 96.95079041
1335.18809971, 95.47425079
1334.54226826, 98.60509491
1335.25059953, 94.84938049
1335.20893298, 95.31961060
1335.37559916, 92.46678925
1335.47976552, 91.09468079
1334.68810117, 98.96385193
1335.22976626, 95.10273743
1334.91726717, 96.57609558
1335.04226680, 95.66284943
1335.14643317, 95.62693024
1335.00060026, 95.92361450
1334.58393481, 98.97156525
1335.29226607, 94.12647247
1334.83393408, 97.37336731
1335.08393335, 95.60964203
1334.77143426, 98.05268860
1335.45893225, 91.27069092
1334.79226753, 97.88799286
1335.06310008, 95.59642792
1334.93810044, 96.41210938
1335.27143280, 94.52600098
1335.50059880, 90.96350098
1334.56310154, 98.75643158
1335.41726571, 91.74932861
1334.52143499, 98.42068481
1335.35476589, 92.88786316
1335.43809898, 91.51258850
1334.95893371, 96.17682648
1334.85476735, 97.14247131
1334.70893444, 98.78462219
1334.81310081, 97.64574432
1334.62560135, 99.12572479
1335.10476662, 95.55100250
1334.75060099, 98.33171082
1335.12559989, 95.63180542
1334.64643463, 99.17501068
1335.16726644, 95.51862335
1334.89643390, 96.76104736
1335.02143353, 95.77501678
1335.39643243, 92.06993103
1342.89642693, 123.85574341
1342.52142708, 123.45486450
1342.91726025, 122.70383453
1343.25059346, 119.92012024
1343.00059355, 118.19636536
1342.64642702, 126.49894714
1343.45892671, 118.87119293
1342.85476028, 124.96444702
1342.79226030, 125.13142395
1342.75059365, 125.11970520
1342.97976023, 118.84006500
1343.02142688, 118.02130890
1343.08392686, 119.34504700
1343.04226021, 118.34019470
1343.47976004, 119.62948608
1343.14642683, 121.34402466
1343.06309353, 118.77945709
1342.54226041, 124.52832031
1343.33392676, 116.94682312
1342.66726035, 126.24284363
1343.16726016, 121.62970734
1342.77142698, 125.05852509
1342.83392695, 125.12760162
1342.60476038, 126.48060608
1342.70892700, 125.53118896
1343.41726006, 117.64951324
1343.10476018, 119.94864655
1342.95892690, 119.97518921
1343.20892681, 121.34213257
1343.39642674, 117.21665955
1342.56309373, 125.50218201
1343.18809348, 121.64224243
1343.35476009, 116.73574829
1342.87559360, 124.60018158
1342.62559370, 126.57891846
1343.12559351, 120.70672607
1343.50059336, 120.69636536
1343.31309344, 117.38511658
1342.93809358, 121.31199646
1343.27142678, 119.09611511
1342.81309363, 125.19593811
1342.58392705, 126.12529755
1342.68809367, 125.88488007
1343.22976013, 120.78123474
1342.72976032, 125.25768280
1343.43809339, 118.20433044
1343.37559341, 116.87442017
1343.29226011, 118.23608398
1341.72976079, 121.44578552
1342.37559382, 117.01239777
1341.75059412, 121.51540375
1342.04226064, 117.69753265
1342.25059388, 118.85261536
1341.60476085, 123.77895355
1342.47976044, 121.19376373
1342.06309397, 118.51828003
1341.64642750, 122.94219971
1342.18809391, 120.35548401
1342.16726058, 122.81991577
1341.83392741, 122.92568970
1342.22976056, 119.60115051
1342.14642726, 120.53955078
1342.50059376, 122.28135681
1342.31309385, 117.11720276
1341.87559406, 121.27653503
1341.85476073, 122.35517883
1341.52142756, 121.88180542
1342.43809379, 119.33772278
1342.39642714, 117.63060760
1341.77142744, 121.84661865
1342.12559394, 120.52870941
1341.68809415, 121.87565613
1341.66726082, 122.29666901
1341.56309421, 123.50477600
1342.45892711, 120.20479584
1342.33392717, 116.67153931
1342.29226053, 117.66558838
1341.91726070, 119.72749329
1342.02142732, 116.90903473
1341.97976067, 116.76921082
1341.54226088, 122.88368225
1341.81309409, 122.78701782
1342.20892723, 120.02615356
1342.00059400, 116.54949951
1342.35476050, 116.61936188
1342.27142720, 118.21911621
1341.95892735, 117.55746460
1342.41726047, 118.40292358
1342.10476061, 120.12248230
1341.58392753, 123.79064941
1341.79226076, 122.38265991
1342.08392729, 119.39369202
1341.70892747, 121.56661987
1341.89642738, 120.47483826
1341.62559418, 123.50012207
1341.93809403, 118.70138550
1326.16726696, 126.60090637
1325.66726714, 109.36573029
1326.31310024, 128.49926758
1325.60476717, 108.63275146
1326.22976694, 127.24105835
1325.58393384, 108.20222473
1326.37560022, 131.06954956
1325.81310042, 118.90953064
1326.25060026, 127.51131439
1325.79226710, 117.62693787
1325.83393375, 119.88522339
1325.77143377, 116.01789856
1326.33393357, 129.29354858
1325.97976703, 120.66600800
1326.06310033, 124.49842834
1325.64643382, 108.98316956
1325.87560040, 119.65101624
1325.62560049, 108.80011749
1326.04226701, 123.73533630
1325.70893379, 111.23170471
1326.14643364, 126.38595581
1326.27143359, 127.65313721
1325.72976712, 112.62275696
1326.29226692, 127.95962524
1325.75060045, 114.22544861
1325.54226719, 106.68829346
1326.39643355, 131.96716309
1326.20893361, 127.03779602
1326.12560031, 126.03186798
1325.85476707, 120.08893585
1325.93810038, 119.59300232
1326.35476689, 130.19435120
1325.89643373, 119.43490601
1325.52143386, 105.77108002
1325.91726705, 119.42549896
1326.00060036, 121.90751648
1326.10476698, 125.61837006
1326.50060017, 136.67401123
1326.08393366, 125.10391235
1326.43810020, 133.81988525
1325.56310051, 107.53025055
1326.47976685, 135.61439514
1326.18810029, 126.78896332
1325.68810047, 110.11754608
1325.95893370, 120.00102234
1326.41726687, 132.90884399
1326.45893352, 134.66235352
1326.02143368, 123.29986572
1341.10476109, 115.50909424
1340.52142803, 108.76507568
1340.93809450, 112.81109619
1341.22976103, 114.67535400
1340.97976115, 112.44182587
1340.75059459, 111.26115417
1341.08392777, 115.28875732
1340.58392800, 109.94284058
1340.68809462, 109.95333862
1341.27142768, 114.56890106
1340.95892783, 112.51771545
1341.25059435, 114.69651794
1341.41726094, 117.15823364
1340.77142791, 112.06645966
1341.33392765, 114.42363739
1341.35476097, 114.83650970
1340.60476133, 109.96437073
1340.83392789, 113.67222595
1341.39642762, 116.44852448
1341.47976091, 119.66699219
1340.70892794, 110.19415283
1340.91726118, 113.02166748
1341.16726106, 114.85256195
1340.54226136, 109.36343384
1341.20892771, 114.74620819
1341.06309444, 114.76599121
1341.04226112, 114.03533936
1341.14642774, 115.15445709
1340.87559453, 113.44087982
1341.02142780, 113.40349579
1341.31309432, 114.23657990
1340.56309468, 109.77007294
1341.18809438, 114.83679962
1340.62559465, 110.01671600
1340.81309456, 113.50772095
1340.64642797, 109.90110779
1341.37559429, 115.46440125
1341.45892759, 118.82065582
1341.50059424, 120.70851135
1340.89642786, 113.20082092
1341.12559441, 115.46791077
1340.66726130, 109.87170410
1340.72976127, 110.59802246
1340.85476121, 113.55496216
1341.00059447, 112.75274658
1341.29226100, 114.37153625
1340.79226124, 112.88392639
1341.43809426, 117.97215271
1331.00060243, 123.37403107
1331.37560293, 117.20115662
1331.41726965, 116.23712158
1331.12560260, 123.31274414
1330.66726865, 130.79995728
1331.45893637, 116.03022766
1331.39643629, 116.64221191
1331.33393621, 118.77261353
1330.87560226, 127.47293091
1330.79226882, 129.08088684
1331.10476923, 123.09495544
1331.06310251, 122.92297363
1331.08393587, 122.96408081
1330.60476857, 130.20445251
1330.62560193, 130.66064453
1330.54226848, 127.60292816
1331.27143612, 121.48509216
1330.68810201, 130.51858521
1330.81310218, 128.88278198
1330.95893571, 124.34223175
1331.25060276, 122.28571320
1331.47976973, 116.24345398
1330.97976907, 123.76723480
1330.64643529, 130.83801270
1330.72976873, 129.84722900
1331.16726932, 123.65327454
1331.22976940, 122.89299011
1330.93810235, 125.07846069
1330.83393554, 128.56428528
1331.43810301, 116.02610779
1331.14643596, 123.53738403
1330.58393521, 129.46469116
1330.91726898, 125.87385559
1331.35476957, 117.96266937
1330.52143512, 126.66784668
1331.04226915, 122.99176025
1331.02143579, 123.11702728
1331.31310285, 119.69725037
1331.18810268, 123.63401794
1330.70893537, 130.20147705
1330.85476890, 128.10009766
1330.89643562, 126.65579987
1330.75060210, 129.57496643
1331.50060310, 116.53273010
1330.56310184, 128.58406067
1331.20893604, 123.39732361
1330.77143546, 129.33239746
1331.29226948, 120.62489319
